N,DEWP,TEMP,PRES,WIND_SPEED,SNOW,RAIN,PM25,PM25
3161,6,25,1015,16.09,0,0,66,66
3162,7,24,1015,19.22,0,0,68,68
3163,7,23,1015,22.35,0,0,78,78
3164,7,22,1015,25.48,0,0,83,83
3165,5,21,1016,29.5,0,0,68,68
3166,5,20,1017,33.52,0,0,64,64
3167,6,18,1017,36.65,0,0,69,69
3168,7,17,1017,39.78,0,0,64,64
3169,7,16,1017,41.57,0,0,60,60
3170,7,15,1017,1.79,0,0,65,65
3171,7,14,1017,0.89,0,0,61,61
3172,6,15,1016,1.79,0,0,83,83
3173,6,14,1016,2.68,0,0,112,112
3174,6,14,1016,5.81,0,0,99,99
3175,7,14,1016,7.6,0,0,108,108
3176,8,16,1017,9.39,0,0,123,123
3177,8,17,1017,12.52,0,0,117,117
3178,9,19,1016,14.31,0,0,130,130
3179,8,20,1016,16.1,0,0,130,130
3180,9,20,1016,19.23,0,0,138,138
3181,9,21,1015,22.36,0,0,147,147
3182,10,22,1015,24.15,0,0,157,157
3183,11,22,1014,25.94,0,0,140,140
3184,10,22,1014,1.79,0,0,140,140
3185,10,22,1013,3.13,0,1,159,159
3186,10,21,1013,3.13,0,2,158,158
3187,11,20,1013,6.26,0,3,168,168
3188,11,19,1012,1.79,0,0,173,173
3189,13,18,1013,2.68,0,1,181,181
3190,13,17,1013,0.89,0,2,193,193
3191,13,17,1014,0.89,0,3,209,209
3192,14,17,1014,0.89,0,4,216,216
3193,14,17,1014,0.89,0,0,219,219
3194,14,17,1013,0.89,0,0,224,224
3195,14,17,1013,0.89,0,0,231,231
3196,13,15,1013,2.68,0,0,237,237
3197,12,14,1013,4.47,0,0,238,238
3198,12,14,1014,6.26,0,0,235,235
3199,14,15,1014,8.05,0,0,222,222
3200,14,16,1014,9.84,0,0,221,221
3201,14,18,1014,11.63,0,0,223,223
3202,13,20,1014,13.42,0,0,203,203
3203,13,22,1014,15.21,0,0,191,191
3204,13,24,1014,0.89,0,0,185,185
3205,13,26,1013,4.02,0,0,181,181
3206,13,27,1012,4.91,0,0,162,162
3207,11,28,1011,1.79,0,0,185,185
3208,11,28,1011,0.89,0,0,188,188
3209,12,28,1010,3.13,0,0,170,170
3210,11,27,1010,7.15,0,0,142,142
3211,10,27,1010,11.17,0,0,126,126
3212,10,24,1011,14.3,0,0,117,117
3213,10,24,1012,16.09,0,0,113,113
3214,11,23,1012,17.88,0,0,122,122
3215,11,23,1013,21.9,0,0,114,114
3216,11,21,1013,25.92,0,0,113,113
3217,11,21,1014,27.71,0,0,107,107
3218,11,20,1014,30.84,0,0,105,105
3219,10,18,1014,33.97,0,0,98,98
3220,11,18,1014,35.76,0,0,115,115
3221,11,18,1014,38.89,0,0,121,121
3222,11,17,1014,42.02,0,0,144,144
3223,12,17,1015,43.81,0,0,185,185
3224,12,18,1015,47.83,0,0,182,182
3225,13,19,1015,51.85,0,0,178,178
3226,13,20,1015,54.98,0,0,185,185
3227,13,22,1015,56.77,0,0,163,163
3228,13,22,1015,58.56,0,0,145,145
3229,13,22,1014,61.69,0,0,137,137
3230,12,22,1014,65.71,0,0,136,136
3231,12,22,1013,70.63,0,1,100,100
3232,13,21,1013,73.76,0,0,81,81
3233,12,20,1013,78.68,0,1,56,56
3234,12,19,1013,82.7,0,2,33,33
3235,13,17,1013,88.51,0,3,70,70
3236,14,16,1014,90.3,0,4,87,87
3237,14,15,1014,93.43,0,5,69,69
3238,14,15,1014,95.22,0,6,47,47
3239,13,15,1014,97.01,0,7,48,48
3240,14,15,1013,98.8,0,8,47,47
3241,13,15,1013,101.93,0,0,51,51
3242,13,14,1012,103.72,0,1,49,49
3243,13,14,1012,0.89,0,2,36,36
3244,13,14,1011,1.79,0,3,44,44
3245,13,14,1011,3.58,0,4,41,41
3246,13,14,1011,0.89,0,5,50,50
3247,13,14,1011,1.78,0,6,51,51
3248,13,14,1011,2.67,0,7,48,48
3249,13,14,1011,1.79,0,0,53,53
3250,13,15,1011,3.58,0,0,77,77
3251,14,16,1011,5.37,0,0,74,74
3252,14,17,1011,7.16,0,0,82,82
3253,14,18,1010,10.29,0,0,75,75
3254,14,19,1010,13.42,0,0,76,76
3255,15,19,1009,16.55,0,0,79,79
3256,14,20,1008,1.79,0,0,84,84
3257,13,20,1007,3.13,0,0,89,89
3258,13,19,1007,4.92,0,0,89,89
3259,13,19,1008,0.89,0,0,90,90
3260,13,18,1007,3.13,0,0,90,90
3261,13,18,1008,7.15,0,0,83,83
3262,13,17,1008,10.28,0,0,96,96
3263,13,17,1008,13.41,0,0,74,74
3264,13,16,1007,18.33,0,0,84,84
3265,13,16,1006,22.35,0,0,86,86
3266,13,16,1005,25.48,0,0,86,86
3267,13,16,1005,27.27,0,0,94,94
3268,13,16,1004,29.06,0,0,105,105
3269,14,15,1004,3.13,0,1,89,89
3270,12,15,1004,10.28,0,2,79,79
3271,12,14,1005,16.09,0,3,13,13
3272,11,14,1004,21.9,0,4,12,12
3273,11,13,1004,29.95,0,5,17,17
3274,12,16,1003,33.97,0,6,13,13
3275,9,18,1003,39.78,0,0,16,16
3276,9,19,1002,45.59,0,0,37,37
3277,8,21,1001,48.72,0,0,53,53
3278,6,23,1000,59.9,0,0,72,72
3279,7,24,999,7.15,0,0,64,64
3280,8,25,998,12.07,0,0,60,60
3281,13,14,999,5.81,0,1,54,54
3282,12,18,1000,3.13,0,0,29,29
3283,13,19,1000,0.89,0,0,41,41
3284,10,19,1000,3.13,0,0,56,56
3285,6,20,1000,7.15,0,1,33,33
3286,7,18,1001,11.17,0,0,31,31
3287,7,15,1001,1.79,0,0,41,41
3288,7,17,1001,1.79,0,0,58,58
3289,9,13,1001,0.89,0,0,49,49
3290,9,13,1001,1.78,0,0,38,38
3291,9,14,1001,3.13,0,0,41,41
3292,8,14,1001,6.26,0,0,34,34
3293,9,11,1001,1.79,0,0,27,27
3294,9,11,1001,0.89,0,0,23,23
3295,10,13,1001,0.89,0,0,34,34
3296,10,19,1001,0.89,0,0,34,34
3297,10,21,1001,1.79,0,0,43,43
3298,5,25,1001,4.02,0,0,50,50
3299,6,27,1000,8.94,0,0,47,47
3300,4,29,1000,5.81,0,0,44,44
3301,3,30,999,4.92,0,0,36,36
3302,0,32,998,9.83,0,0,29,29
3303,1,33,998,21.01,0,0,27,27
3304,0,33,998,30.84,0,0,30,30
3305,-2,34,997,39.78,0,0,30,30
3306,-2,33,997,47.83,0,0,21,21
3307,-3,32,998,54.98,0,0,19,19
3308,-2,31,999,62.13,0,0,21,21
3309,-1,29,999,4.02,0,0,28,28
3310,-2,28,1000,8.04,0,0,32,32
3311,0,27,1001,3.13,0,0,33,33
3312,0,26,1001,6.26,0,0,44,44
3313,4,20,1002,3.13,0,0,61,61
3314,7,19,1002,4.92,0,0,65,65
3315,9,16,1003,0.89,0,0,66,66
3316,8,13,1003,1.79,0,0,89,89
3317,9,13,1004,0.89,0,0,103,103
3318,9,13,1005,1.78,0,0,113,113
3319,10,16,1005,2.67,0,0,104,104
3320,9,21,1006,3.56,0,0,103,103
3321,8,22,1006,1.79,0,0,75,75
3322,7,25,1006,1.79,0,0,65,65
3323,9,28,1006,0.89,0,0,67,67
3324,9,30,1006,2.68,0,0,53,53
3325,4,32,1005,1.79,0,0,51,51
3326,5,33,1005,5.81,0,0,58,58
3327,2,34,1005,8.94,0,0,39,39
3328,0,35,1004,13.86,0,0,36,36
3329,-2,35,1004,19.67,0,0,36,36
3330,-1,34,1004,25.48,0,0,34,34
3331,-1,32,1004,29.5,0,0,37,37
3332,-1,30,1005,33.52,0,0,40,40
3333,-1,30,1005,36.65,0,0,43,43
3334,2,29,1006,40.67,0,0,54,54
3335,5,25,1006,43.8,0,0,68,68
3336,7,25,1006,46.93,0,0,78,78
3337,9,24,1006,50.06,0,0,93,93
3338,10,22,1007,51.85,0,0,91,91
3339,10,22,1007,53.64,0,0,96,96
3340,10,20,1007,55.43,0,0,106,106
3341,12,19,1007,57.22,0,0,101,101
3342,12,18,1007,0.45,0,0,90,90
3343,11,19,1008,1.34,0,0,95,95
3344,12,20,1008,2.23,0,0,105,105
3345,13,22,1008,0.89,0,0,110,110
3346,13,24,1009,2.68,0,0,116,116
3347,12,25,1008,4.47,0,0,129,129
3348,13,27,1008,6.26,0,0,134,134
3349,13,27,1008,8.05,0,0,120,120
3350,11,27,1008,9.84,0,0,78,78
3351,7,27,1007,13.86,0,0,72,72
3352,8,28,1007,17.88,0,0,79,79
3353,9,28,1006,21.01,0,0,86,86
3354,8,28,1006,22.8,0,0,77,77
3355,10,27,1006,25.93,0,0,82,82
3356,10,25,1006,27.72,0,0,65,65
3357,12,23,1006,29.51,0,0,93,93
3358,12,21,1006,0.89,0,0,148,148
3359,12,20,1007,1.78,0,0,197,197
3360,12,18,1007,0.89,0,0,234,234
3361,12,17,1007,1.79,0,0,229,229
3362,12,16,1006,0.89,0,0,214,214
3363,12,16,1006,1.78,0,0,229,229
3364,11,16,1006,1.79,0,0,198,198
3365,11,16,1006,2.68,0,0,163,163
3366,11,15,1006,3.57,0,0,119,119
3367,11,16,1007,5.36,0,0,124,124
3368,12,19,1007,8.49,0,0,131,131
3369,12,21,1007,0.89,0,0,157,157
3370,13,24,1007,1.78,0,0,178,178
3371,14,25,1007,2.67,0,0,187,187
3372,14,26,1007,4.46,0,0,182,182
3373,14,28,1006,1.79,0,0,174,174
3374,10,29,1005,3.13,0,0,167,167
3375,8,30,1005,3.13,0,0,128,128
3376,10,30,1004,6.26,0,0,108,108
3377,12,29,1004,12.07,0,0,121,121
3378,13,28,1004,16.09,0,0,127,127
3379,11,27,1004,20.11,0,0,118,118
3380,9,26,1004,24.13,0,0,116,116
3381,9,24,1005,27.26,0,0,115,115
3382,11,22,1006,29.05,0,0,123,123
3383,12,19,1006,0.89,0,0,106,106
3384,12,19,1005,1.78,0,0,118,118
3385,12,18,1005,2.67,0,0,149,149
3386,12,17,1004,3.56,0,0,163,163
3387,13,16,1004,0.89,0,0,155,155
3388,13,18,1003,2.68,0,0,150,150
3389,12,15,1003,1.79,0,0,155,155
3390,11,15,1003,3.58,0,0,176,176
3391,12,16,1003,0.89,0,0,165,165
3392,13,19,1003,3.13,0,0,138,138
3393,12,21,1003,6.26,0,0,139,139
3394,11,24,1003,8.05,0,0,140,140
3395,12,26,1002,11.18,0,0,139,139
3396,11,28,1001,12.97,0,0,135,135
3397,10,31,1000,0.89,0,0,115,115
3398,8,32,999,4.02,0,0,100,100
3399,4,34,998,4.02,0,0,104,104
3400,4,35,997,1.79,0,0,70,70
3401,2,34,996,1.79,0,0,63,63
3402,2,35,995,3.13,0,0,53,53
3403,5,32,996,6.26,0,0,79,79
3404,13,27,997,13.41,0,0,72,72
3405,13,24,998,16.54,0,1,165,165
3406,12,22,1000,20.56,0,0,149,149
3407,11,21,1000,24.58,0,0,139,139
3408,11,20,1000,27.71,0,0,93,93
3409,11,19,1000,0.89,0,0,100,100
3410,11,17,1000,1.78,0,0,78,78
3411,12,17,999,0.89,0,0,78,78
3412,11,16,1000,1.79,0,0,73,73
3413,11,16,1000,0.89,0,0,85,85
3414,10,16,1000,1.79,0,0,98,98
3415,8,20,1001,4.02,0,0,47,47
3416,8,23,1003,1.79,0,0,45,45
3417,6,24,1004,9.84,0,0,40,40
3418,7,26,1004,17.89,0,0,35,35
3419,7,28,1004,25.04,0,0,30,30
3420,7,26,1005,30.85,0,0,31,31
3421,7,26,1005,38.9,0,0,24,24
3422,7,29,1005,46.05,0,0,42,42
3423,7,29,1004,51.86,0,0,28,28
3424,6,29,1004,56.78,0,0,23,23
3425,7,30,1003,60.8,0,0,28,28
3426,7,29,1003,64.82,0,0,26,26
3427,6,29,1004,69.74,0,0,23,23
3428,7,26,1004,72.87,0,0,30,30
3429,6,24,1005,1.79,0,0,44,44
3430,3,23,1006,4.02,0,0,45,45
3431,3,20,1007,7.15,0,0,28,28
3432,1,20,1007,10.28,0,0,18,18
3433,0,20,1008,0.89,0,0,20,20
3434,-2,22,1009,4.92,0,0,24,24
3435,0,17,1009,8.05,0,0,18,18
3436,1,17,1010,9.84,0,0,28,28
3437,1,17,1010,13.86,0,0,16,16
3438,2,18,1011,15.65,0,0,14,14
3439,2,19,1012,19.67,0,0,14,14
3440,4,21,1013,3.13,0,0,24,24
3441,4,23,1013,4.02,0,0,29,29
3442,4,24,1013,8.94,0,0,45,45
3443,6,26,1013,12.07,0,0,33,33
3444,5,27,1012,16.99,0,0,46,46
3445,6,29,1012,3.13,0,0,39,39
3446,6,30,1011,3.13,0,0,28,28
3447,5,30,1010,7.15,0,0,55,55
3448,4,31,1009,1.79,0,0,45,45
3449,4,31,1009,1.79,0,0,27,27
3450,5,31,1008,3.58,0,0,48,48
3451,5,30,1008,5.37,0,0,57,57
3452,5,27,1009,7.16,0,0,33,33
3453,7,28,1009,11.18,0,0,43,43
3454,7,27,1010,15.2,0,0,35,35
3455,7,26,1010,18.33,0,0,37,37
3456,7,26,1011,1.79,0,0,39,39
3457,10,20,1011,1.79,0,0,47,47
3458,9,21,1011,0.89,0,0,105,105
3459,11,20,1011,1.78,0,0,104,104
3460,10,21,1011,0.89,0,0,139,139
3461,10,20,1012,2.68,0,0,92,92
3462,13,19,1012,1.79,0,0,86,86
3463,13,20,1012,1.79,0,0,81,81
3464,12,23,1013,0.89,0,0,65,65
3465,12,24,1014,1.78,0,0,131,131
3466,12,27,1014,4.92,0,0,137,137
3467,11,27,1014,10.73,0,0,118,118
3468,11,29,1014,16.54,0,0,115,115
3469,11,30,1014,21.46,0,0,80,80
3470,11,30,1013,25.48,0,0,79,79
3471,11,30,1013,30.4,0,0,62,62
3472,10,30,1012,35.32,0,0,58,58
3473,10,29,1012,40.24,0,0,63,63
3474,9,29,1012,45.16,0,0,72,72
3475,10,28,1012,49.18,0,0,59,59
3476,11,27,1013,52.31,0,0,48,48
3477,10,26,1013,57.23,0,0,40,40
3478,12,26,1015,61.25,0,0,48,48
3479,12,24,1015,64.38,0,0,59,59
3480,13,24,1015,1.79,0,0,78,78
3481,14,22,1015,0.89,0,0,90,90
3482,11,23,1015,3.13,0,0,91,91
3483,11,22,1015,4.92,0,1,98,98
3484,13,21,1015,0.89,0,0,92,92
3485,13,21,1015,0.89,0,0,81,81
3486,12,21,1015,1.79,0,0,74,74
3487,13,21,1015,0.89,0,0,80,80
3488,14,22,1015,1.79,0,0,67,67
3489,15,21,1015,3.58,0,0,108,108
3490,15,22,1015,6.71,0,1,92,92
3491,15,23,1015,9.84,0,2,71,71
3492,14,23,1015,0.89,0,0,92,92
3493,15,23,1015,1.78,0,1,84,84
3494,15,23,1015,2.67,0,2,85,85
3495,16,22,1015,1.79,0,3,83,83
3496,15,21,1015,4.92,0,4,96,96
3497,16,20,1015,8.05,0,5,70,70
3498,16,20,1015,11.18,0,6,72,72
3499,16,19,1015,14.31,0,7,85,85
3500,16,18,1015,1.79,0,8,85,85
3501,16,18,1015,2.68,0,9,86,86
3502,16,18,1015,1.79,0,10,87,87
3503,16,18,1015,0.89,0,11,88,88
3504,16,18,1014,1.78,0,12,89,89
3505,16,17,1014,0.89,0,13,90,90
3506,15,17,1013,0.89,0,14,89,89
3507,16,17,1013,0.89,0,15,100,100
3508,16,17,1013,3.13,0,16,86,86
3509,15,17,1012,1.79,0,17,83,83
3510,16,17,1011,1.79,0,18,94,94
3511,16,17,1011,0.89,0,19,111,111
3512,16,17,1011,3.13,0,20,133,133
3513,16,17,1011,6.26,0,21,127,127
3514,16,18,1010,8.05,0,22,152,152
3515,17,19,1010,11.18,0,0,157,157
3516,17,20,1009,15.2,0,0,142,142
3517,16,21,1009,1.79,0,1,127,127
3518,16,24,1008,3.13,0,0,132,132
3519,15,24,1008,1.79,0,0,117,117
3520,15,23,1007,4.02,0,1,111,111
3521,17,23,1007,1.79,0,0,108,108
3522,18,21,1007,4.02,0,0,107,107
3523,18,20,1008,7.15,0,1,142,142
3524,17,20,1007,3.13,0,0,180,180
3525,16,19,1008,0.89,0,0,206,206
3526,16,18,1008,1.79,0,0,193,193
3527,16,18,1009,4.92,0,0,186,186
3528,16,18,1009,8.05,0,1,168,168
3529,16,17,1008,1.79,0,0,175,175
3530,16,17,1008,0.89,0,0,181,181
3531,16,17,1008,1.78,0,0,174,174
3532,16,17,1007,0.89,0,0,205,205
3533,15,16,1007,4.02,0,0,219,219
3534,15,16,1007,0.89,0,0,214,214
3535,15,17,1007,1.78,0,0,230,230
3536,16,17,1007,2.67,0,0,242,242
3537,17,19,1007,3.56,0,0,251,251
3538,17,21,1007,1.79,0,0,234,234
3539,17,23,1006,0.89,0,0,187,187
3540,17,25,1006,1.78,0,0,220,220
3541,16,28,1005,2.67,0,0,92,92
3542,8,31,1003,4.92,0,0,28,28
3543,5,31,1003,12.07,0,0,65,65
3544,7,30,1002,17.88,0,0,16,16
3545,8,31,1002,22.8,0,0,19,19
3546,6,31,1002,26.82,0,0,20,20
3547,7,30,1001,29.95,0,0,17,17
3548,11,26,1002,0.89,0,0,22,22
3549,13,23,1002,0.89,0,0,34,34
3550,15,21,1003,1.78,0,0,214,214
3551,15,20,1003,1.79,0,0,314,314
3552,9,23,1004,6.71,0,0,71,71
3553,11,20,1004,4.02,0,0,33,33
3554,11,19,1004,8.04,0,0,26,26
3555,10,20,1004,11.17,0,0,30,30
3556,8,23,1004,16.98,0,0,33,33
3557,8,23,1004,24.13,0,0,22,22
3558,8,21,1005,29.05,0,0,17,17
3559,11,21,1005,3.13,0,0,25,25
3560,11,23,1006,3.13,0,0,29,29
3561,11,24,1007,8.05,0,0,18,18
3562,10,25,1007,12.07,0,0,19,19
3563,10,27,1007,16.99,0,0,23,23
3564,10,26,1007,21.01,0,0,54,54
3565,10,28,1007,4.02,0,0,41,41
3566,9,28,1007,3.13,0,0,26,26
3567,9,28,1007,6.26,0,0,18,18
3568,12,22,1007,5.81,0,0,37,37
3569,13,23,1008,9.83,0,0,39,39
3570,11,24,1008,12.96,0,0,29,29
3571,11,25,1009,4.02,0,0,59,59
3572,13,23,1009,5.81,0,0,97,97
3573,15,21,1010,7.6,0,0,30,30
3574,15,22,1011,0.89,0,0,65,65
3575,15,21,1012,3.13,0,1,83,83
3576,15,20,1013,7.15,0,0,94,94
3577,15,18,1013,8.94,0,1,77,77
3578,15,18,1014,10.73,0,0,69,69
3579,14,18,1014,12.52,0,0,59,59
3580,14,18,1014,14.31,0,0,75,75
3581,14,18,1014,16.1,0,0,88,88
3582,14,17,1015,17.89,0,0,91,91
3583,14,18,1015,0.89,0,0,98,98
3584,15,20,1016,1.79,0,0,118,118
3585,15,20,1016,2.68,0,0,105,105
3586,15,22,1016,1.79,0,0,103,103
3587,15,23,1016,1.79,0,0,77,77
3588,13,24,1016,1.79,0,0,76,76
3589,11,26,1015,3.13,0,0,85,85
3590,9,27,1014,4.92,0,0,69,69
3591,10,28,1014,8.05,0,0,50,50
3592,10,27,1013,8.94,0,0,39,39
3593,11,26,1013,3.13,0,0,45,45
3594,12,25,1013,7.15,0,0,99,99
3595,12,25,1013,11.17,0,0,92,92
3596,12,24,1014,15.19,0,0,79,79
3597,14,22,1015,0.89,0,1,61,61
3598,16,21,1016,4.92,0,0,60,60
3599,15,20,1016,9.84,0,0,132,132
3600,14,19,1017,12.97,0,0,179,179
3601,14,18,1017,16.1,0,0,189,189
3602,13,17,1017,0.89,0,0,177,177
3603,13,17,1017,1.79,0,0,112,112
3604,14,17,1017,3.58,0,0,94,94
3605,14,17,1017,4.47,0,0,87,87
3606,14,17,1017,6.26,0,0,92,92
3607,14,17,1017,0.89,0,0,86,86
3608,13,18,1017,1.78,0,0,87,87
3609,14,19,1017,2.67,0,0,98,98
3610,14,21,1017,3.56,0,0,87,87
3611,14,21,1017,4.45,0,0,106,106
3612,14,23,1016,1.79,0,0,107,107
3613,14,23,1016,4.92,0,0,110,110
3614,14,25,1015,8.05,0,0,120,120
3615,14,25,1014,9.84,0,0,103,103
3616,14,25,1013,3.13,0,0,98,98
3617,15,25,1013,3.13,0,0,100,100
3618,15,25,1012,7.15,0,0,178,178
3619,14,24,1012,10.28,0,0,80,80
3620,15,24,1014,4.02,0,1,100,100
3621,16,22,1012,7.15,0,2,115,115
3622,17,20,1013,8.94,0,0,92,92
3623,16,21,1014,0.89,0,0,83,83
3624,17,20,1014,1.78,0,0,83,83
3625,16,20,1014,1.79,0,0,83,83
3626,14,18,1014,4.92,0,0,83,83
3627,15,17,1014,1.79,0,1,83,83
3628,15,17,1014,0.89,0,2,83,83
3629,15,17,1015,1.78,0,3,83,83
3630,15,17,1015,0.89,0,4,83,83
3631,16,17,1016,0.89,0,0,83,83
3632,15,18,1016,0.89,0,0,83,83
3633,15,18,1017,3.13,0,0,83,83
3634,15,18,1017,4.92,0,0,83,83
3635,15,20,1017,6.71,0,0,83,83
3636,15,20,1017,8.5,0,0,83,83
3637,15,22,1017,0.89,0,0,83,83
3638,15,24,1017,1.79,0,0,83,83
3639,15,23,1016,3.13,0,0,83,83
3640,14,24,1016,1.79,0,0,83,83
3641,14,24,1016,3.13,0,0,83,83
3642,14,24,1016,6.26,0,0,74,74
3643,13,24,1016,8.05,0,0,97,97
3644,13,23,1016,9.84,0,0,119,119
3645,15,21,1016,0.89,0,0,128,128
3646,15,19,1017,1.78,0,0,129,129
3647,15,19,1017,2.67,0,0,141,141
3648,15,20,1018,1.79,0,0,159,159
3649,15,17,1018,3.58,0,0,190,190
3650,15,17,1018,4.47,0,0,154,154
3651,15,17,1018,5.36,0,0,156,156
3652,14,17,1018,6.25,0,0,134,134
3653,13,16,1018,8.04,0,0,133,133
3654,13,16,1018,8.93,0,0,94,94
3655,14,15,1019,0.89,0,0,109,109
3656,14,19,1019,0.89,0,0,140,140
3657,15,20,1019,1.78,0,0,152,152
3658,13,22,1019,2.67,0,0,127,127
3659,12,23,1019,3.56,0,0,114,114
3660,13,24,1018,4.45,0,0,121,121
3661,14,26,1018,5.34,0,0,122,122
3662,12,27,1017,1.79,0,0,113,113
3663,13,27,1017,1.79,0,0,104,104
3664,13,28,1016,3.13,0,0,108,108
3665,12,27,1016,6.26,0,0,101,101
3666,13,27,1015,9.39,0,0,92,92
3667,11,26,1015,13.41,0,0,82,82
3668,10,25,1015,16.54,0,0,83,83
3669,12,23,1016,19.67,0,0,85,85
3670,12,22,1016,21.46,0,0,90,90
3671,12,21,1017,23.25,0,0,81,81
3672,13,20,1017,24.14,0,0,86,86
3673,14,19,1017,25.93,0,0,79,79
3674,14,18,1017,27.72,0,0,71,71
3675,14,17,1016,28.61,0,0,64,64
3676,13,17,1017,30.4,0,0,63,63
3677,13,16,1017,0.89,0,0,76,76
3678,12,15,1017,0.89,0,0,89,89
3679,13,16,1017,0.89,0,0,101,101
3680,14,18,1017,1.78,0,0,95,95
3681,13,21,1018,2.67,0,0,82,82
3682,13,23,1017,3.56,0,0,85,85
3683,13,24,1017,4.45,0,0,79,79
3684,13,26,1017,5.34,0,0,76,76
3685,11,26,1016,7.13,0,0,114,114
3686,11,29,1014,3.13,0,0,114,114
3687,10,29,1014,1.79,0,0,114,114
3688,10,29,1013,3.13,0,0,114,114
3689,9,29,1013,8.05,0,0,114,114
3690,8,28,1013,12.07,0,0,114,114
3691,8,27,1013,16.09,0,0,114,114
3692,11,26,1013,20.11,0,0,114,114
3693,11,25,1013,24.13,0,0,114,114
3694,11,24,1013,28.15,0,0,114,114
3695,13,21,1014,31.28,0,0,114,114
3696,12,21,1014,34.41,0,0,114,114
3697,12,20,1014,36.2,0,0,114,114
3698,12,19,1014,37.09,0,0,114,114
3699,11,18,1014,0.89,0,0,114,114
3700,11,17,1013,1.78,0,0,114,114
3701,12,17,1014,1.79,0,0,114,114
3702,12,16,1014,4.92,0,0,114,114
3703,14,18,1014,8.05,0,0,114,114
3704,15,19,1014,11.18,0,0,114,114
3705,15,21,1014,0.89,0,0,114,114
3706,15,23,1014,1.78,0,0,114,114
3707,14,24,1014,2.67,0,0,114,114
3708,14,27,1013,1.79,0,0,114,114
3709,13,28,1013,1.79,0,0,114,114
3710,11,30,1011,4.02,0,0,114,114
3711,11,30,1011,4.02,0,0,114,114
3712,12,31,1010,4.02,0,0,114,114
3713,12,30,1009,8.04,0,0,114,114
3714,12,29,1009,12.06,0,0,114,114
3715,11,29,1009,16.98,0,0,114,114
3716,9,28,1009,21,0,0,114,114
3717,11,26,1010,22.79,0,0,114,114
3718,13,24,1010,25.92,0,0,114,114
3719,12,23,1011,29.05,0,0,114,114
3720,12,22,1011,32.18,0,0,114,114
3721,12,21,1011,33.97,0,0,114,114
3722,12,21,1011,34.86,0,0,114,114
3723,11,20,1011,0.89,0,0,114,114
3724,11,19,1011,1.78,0,0,114,114
3725,12,17,1012,0.89,0,0,114,114
3726,12,17,1012,0.89,0,0,114,114
3727,13,18,1012,0.89,0,0,114,114
3728,14,22,1013,1.79,0,0,114,114
3729,14,22,1013,3.58,0,0,114,114
3730,14,24,1013,5.37,0,0,114,114
3731,15,26,1013,7.16,0,0,114,114
3732,15,28,1013,1.79,0,0,114,114
3733,15,29,1012,3.13,0,0,114,114
3734,10,31,1011,8.05,0,0,114,114
3735,10,32,1010,12.07,0,0,114,114
3736,11,31,1010,17.88,0,0,114,114
3737,12,31,1009,21.9,0,0,114,114
3738,12,30,1009,25.92,0,0,114,114
3739,11,30,1009,29.94,0,0,114,114
3740,11,28,1009,33.96,0,0,114,114
3741,13,26,1010,35.75,0,0,114,114
3742,14,25,1011,36.64,0,0,114,114
3743,14,24,1011,38.43,0,0,114,114
3744,15,24,1011,41.56,0,0,114,114
3745,16,23,1012,43.35,0,0,114,114
3746,17,22,1012,46.48,0,0,114,114
3747,17,21,1012,48.27,0,0,114,114
3748,16,20,1012,0.89,0,0,114,114
3749,16,20,1012,1.78,0,0,114,114
3750,16,20,1013,1.79,0,0,114,114
3751,17,21,1013,4.92,0,0,114,114
3752,17,22,1014,6.71,0,0,114,114
3753,18,23,1014,8.5,0,0,114,114
3754,18,25,1014,10.29,0,0,114,114
3755,17,26,1014,1.79,0,0,114,114
3756,17,28,1014,4.92,0,0,114,114
3757,17,29,1013,3.13,0,0,151,151
3758,13,31,1012,8.05,0,0,129,129
3759,12,30,1012,13.86,0,0,107,107
3760,11,31,1012,19.67,0,0,112,112
3761,11,31,1011,24.59,0,0,109,109
3762,13,31,1011,29.51,0,0,113,113
3763,16,28,1011,33.53,0,0,108,108
3764,15,27,1011,37.55,0,0,172,172
3765,14,26,1012,41.57,0,0,157,157
3766,14,25,1013,44.7,0,0,142,142
3767,14,24,1013,47.83,0,0,148,148
3768,13,24,1014,50.96,0,0,131,131
3769,14,23,1014,54.09,0,0,128,128
3770,14,22,1014,57.22,0,0,148,148
3771,14,22,1014,0.89,0,0,176,176
3772,14,20,1014,0.89,0,0,191,191
3773,14,20,1014,0.89,0,0,131,131
3774,14,20,1014,1.78,0,0,131,131
3775,15,19,1015,2.23,0,0,131,131
3776,13,22,1015,1.79,0,0,131,131
3777,14,24,1015,3.58,0,0,131,131
3778,14,25,1015,5.37,0,0,131,131
3779,14,27,1015,7.16,0,0,131,131
3780,15,28,1015,0.89,0,0,131,131
3781,14,30,1014,2.68,0,0,131,131
3782,11,31,1013,1.79,0,0,131,131
3783,11,32,1013,4.92,0,0,131,131
3784,11,33,1013,8.05,0,0,131,131
3785,11,30,1012,11.18,0,0,131,131
3786,10,30,1012,14.31,0,0,131,131
3787,11,29,1012,17.44,0,0,131,131
3788,12,29,1012,19.23,0,0,131,131
3789,10,27,1013,22.36,0,0,131,131
3790,11,26,1014,25.49,0,0,131,131
3791,12,25,1014,27.28,0,0,131,131
3792,12,24,1014,30.41,0,0,131,131
3793,12,23,1014,32.2,0,0,131,131
3794,12,22,1014,0.89,0,0,131,131
