N,TEMP,HUMIDITY,LIGHT,CO2_PPM,OCCUPANCY
5232,20,32,0,571,0
5233,20,32,0,568,0
5234,20,32,0,571,0
5235,20,32,0,572,0
5236,20,32,0,571,0
5237,20,32,0,575,0
5238,20,32,0,571,0
5239,20,32,0,572,0
5240,20,32,0,571,0
5241,20,32,0,569,0
5242,20,32,0,572,0
5243,20,32,0,573,0
5244,20,32,0,576,0
5245,20,32,0,577,0
5246,20,32,0,572,0
5247,20,32,0,572,0
5248,20,32,0,575,0
5249,20,32,0,575,0
5250,20,32,0,573,0
5251,20,32,0,574,0
5252,20,32,0,574,0
5253,20,32,0,579,0
5254,20,32,0,581,0
5255,20,32,0,580,0
5256,20,32,0,578,0
5257,20,32,0,571,0
5258,20,32,0,566,0
5259,20,32,0,572,0
5260,20,32,0,579,0
5261,20,32,0,577,0
5262,20,32,0,575,0
5263,20,32,0,578,0
5264,20,32,0,574,0
5265,20,32,0,577,0
5266,20,32,0,577,0
5267,20,32,0,581,0
5268,20,32,0,580,0
5269,20,32,0,581,0
5270,20,32,0,578,0
5271,20,32,0,581,0
5272,20,32,0,578,0
5273,20,32,0,579,0
5274,20,32,0,578,0
5275,20,32,0,581,0
5276,20,32,0,576,0
5277,20,32,0,582,0
5278,20,32,0,580,0
5279,20,32,0,579,0
5280,20,32,0,582,0
5281,20,32,0,577,0
5282,20,32,0,579,0
5283,20,32,0,579,0
5284,20,32,0,579,0
5285,20,32,0,581,0
5286,20,32,0,580,0
5287,20,32,0,580,0
5288,20,32,0,578,0
5289,20,32,0,580,0
5290,20,32,0,581,0
5291,20,32,0,580,0
5292,20,32,0,588,0
5293,20,32,0,581,0
5294,20,32,0,585,0
5295,20,32,0,585,0
5296,20,32,0,584,0
5297,20,32,0,586,0
5298,20,32,0,587,0
5299,20,32,0,585,0
5300,20,32,0,584,0
5301,20,32,0,583,0
5302,20,32,0,576,0
5303,20,32,0,577,0
5304,20,32,0,581,0
5305,20,32,0,589,0
5306,20,32,0,587,0
5307,20,32,0,586,0
5308,20,32,0,591,0
5309,20,32,0,590,0
5310,20,32,0,593,0
5311,20,32,0,591,0
5312,20,32,0,588,0
5313,20,32,0,590,0
5314,20,32,0,592,0
5315,20,32,0,592,0
5316,20,32,0,583,0
5317,20,32,0,585,0
5318,20,32,0,588,0
5319,20,32,0,590,0
5320,20,32,0,584,0
5321,20,32,0,582,0
5322,20,32,0,585,0
5323,20,32,0,593,0
5324,20,31,0,592,0
5325,20,32,0,592,0
5326,20,31,0,590,0
5327,20,32,0,589,0
5328,20,31,0,589,0
5329,20,31,0,591,0
5330,20,31,0,594,0
5331,20,31,0,595,0
5332,20,31,0,593,0
5333,20,31,0,587,0
5334,20,31,0,593,0
5335,20,31,0,595,0
5336,20,31,0,592,0
5337,20,31,0,597,0
5338,20,31,0,601,0
5339,20,31,0,603,0
5340,20,31,0,593,0
5341,20,31,0,594,0
5342,20,31,0,600,0
5343,20,31,0,603,0
5344,20,31,0,604,0
5345,20,31,0,604,0
5346,20,31,0,607,0
5347,20,31,0,604,0
5348,20,31,0,603,0
5349,20,31,0,602,0
5350,20,31,0,599,0
5351,20,31,14,597,0
5352,20,31,14,602,0
5353,20,31,14,604,0
5354,20,31,14,602,0
5355,20,31,14,606,0
5356,20,31,14,604,0
5357,20,31,14,606,0
5358,20,31,7,607,0
5359,20,31,7,607,0
5360,20,31,7,607,0
5361,20,31,9,610,0
5362,20,31,11,608,0
5363,20,31,6,602,0
5364,20,31,6,606,0
5365,20,31,6,606,0
5366,20,31,6,605,0
5367,20,31,6,604,0
5368,20,31,6,605,0
5369,20,31,6,607,0
5370,20,31,6,608,0
5371,20,31,24,609,0
5372,20,31,14,605,0
5373,20,31,17,605,0
5374,20,31,10,606,0
5375,20,31,13,606,0
5376,20,31,20,609,0
5377,20,31,14,611,0
5378,20,31,25,607,0
5379,20,31,23,609,0
5380,20,31,35,603,0
5381,20,31,35,603,0
5382,20,31,31,600,0
5383,20,31,31,604,0
5384,20,31,33,613,0
5385,20,31,30,614,0
5386,20,31,25,611,0
5387,20,31,15,611,0
5388,20,31,28,609,0
5389,20,31,19,613,0
5390,20,31,19,611,0
5391,20,31,19,615,0
5392,20,31,33,614,0
5393,20,31,37,608,0
5394,20,30,26,609,0
5395,20,30,34,609,0
5396,20,30,49,609,0
5397,20,30,46,609,0
5398,20,30,72,609,0
5399,20,30,89,608,0
5400,20,30,104,610,0
5401,20,30,97,610,0
5402,20,30,83,609,0
5403,20,30,71,617,0
5404,20,30,98,617,0
5405,20,30,114,616,0
5406,20,30,122,612,0
5407,20,30,120,615,0
5408,21,30,129,610,0
5409,20,30,125,611,0
5410,21,30,124,610,0
5411,21,30,124,611,0
5412,21,30,130,617,0
5413,21,30,134,615,0
5414,21,30,134,618,0
5415,21,30,133,620,0
5416,21,30,140,618,0
5417,21,30,143,621,0
5418,21,30,139,622,0
5419,21,30,140,621,0
5420,21,30,122,614,0
5421,21,30,101,613,0
5422,21,30,121,616,0
5423,21,30,150,614,0
5424,21,30,153,614,0
5425,21,30,153,618,0
5426,21,29,141,610,0
5427,21,30,124,617,0
5428,21,30,116,622,0
5429,21,30,104,620,0
5430,21,30,112,623,0
5431,21,30,124,620,0
5432,21,30,179,619,0
5433,21,30,202,624,0
5434,21,30,202,622,0
5435,21,30,203,621,0
5436,21,30,206,621,0
5437,21,29,211,623,0
5438,21,29,215,628,0
5439,21,29,231,628,0
5440,21,29,239,621,0
5441,21,29,241,620,0
5442,21,29,239,622,0
5443,21,29,243,631,0
5444,21,29,246,627,0
5445,21,29,257,623,0
5446,21,29,247,622,0
5447,21,29,232,624,0
5448,21,29,201,627,0
5449,21,29,213,626,0
5450,21,29,222,631,0
5451,21,29,207,635,0
5452,22,29,210,636,0
5453,22,29,239,640,0
5454,22,29,246,641,0
5455,22,29,236,637,0
5456,22,29,256,638,0
5457,22,29,229,638,0
5458,22,29,217,632,0
5459,22,29,218,634,0
5460,22,29,209,631,0
5461,22,29,204,634,0
5462,22,29,253,638,0
5463,22,29,290,644,0
5464,22,29,320,639,0
5465,22,29,340,637,0
5466,22,29,357,638,0
5467,22,29,392,641,0
5468,22,29,384,642,0
5469,22,29,360,639,0
5470,22,29,345,639,0
5471,22,29,337,650,0
5472,22,29,313,651,0
5473,22,29,286,643,0
5474,22,29,261,644,0
5475,22,29,288,643,0
5476,22,29,284,647,0
5477,22,29,221,646,0
5478,22,29,153,642,0
5479,22,29,141,640,0
5480,22,29,147,642,0
5481,22,29,133,646,0
5482,22,29,148,644,0
5483,22,29,152,644,0
5484,22,29,162,646,0
5485,22,29,149,647,0
5486,22,29,158,646,0
5487,22,29,149,641,0
5488,22,29,139,639,0
5489,22,29,139,637,0
5490,22,29,137,647,0
5491,22,29,160,651,0
5492,22,29,188,647,0
5493,22,29,217,642,0
5494,22,29,245,639,0
5495,22,29,257,638,0
5496,22,29,289,639,0
5497,22,29,296,640,0
5498,22,29,347,634,0
5499,22,29,346,637,0
5500,22,29,358,643,0
5501,22,29,260,647,0
5502,22,29,209,642,0
5503,22,29,177,638,0
5504,22,29,163,638,0
5505,22,29,192,643,0
5506,22,29,179,642,0
5507,22,29,195,640,0
5508,22,29,180,640,0
5509,22,29,169,637,0
5510,22,29,205,636,0
5511,22,29,224,634,0
5512,22,29,233,637,0
5513,22,29,219,640,0
5514,22,29,191,637,0
5515,22,29,143,641,0
5516,22,29,138,643,0
5517,22,29,116,638,0
5518,22,29,116,638,0
5519,22,29,99,636,0
5520,22,29,113,636,0
5521,22,29,108,634,0
5522,22,29,98,631,0
5523,22,29,79,631,0
5524,22,29,77,631,0
5525,22,29,87,633,0
5526,22,29,86,632,0
5527,22,29,90,636,0
5528,22,29,82,639,0
5529,22,30,98,640,0
5530,22,30,94,638,0
5531,22,30,109,634,0
5532,22,30,132,633,0
5533,22,30,145,636,0
5534,22,30,178,631,0
5535,22,30,246,629,0
5536,22,30,267,629,0
5537,22,30,288,623,0
5538,22,30,342,627,0
5539,22,29,416,633,0
5540,22,29,327,631,0
5541,22,29,245,632,0
5542,22,29,278,635,0
5543,22,29,245,635,0
5544,22,29,235,639,0
5545,22,29,268,628,0
5546,22,29,315,630,0
5547,22,29,371,637,0
5548,22,29,271,635,0
5549,22,29,294,637,0
5550,22,29,210,635,0
5551,22,29,329,628,0
5552,22,29,385,626,0
5553,22,29,391,632,0
5554,22,29,352,625,0
5555,22,29,419,628,0
5556,22,29,421,629,0
5557,22,29,416,630,0
5558,22,29,373,626,0
5559,22,29,308,630,0
5560,22,29,289,631,0
5561,22,29,316,633,0
5562,22,29,348,632,0
5563,22,29,332,626,0
5564,23,29,354,627,0
5565,23,29,328,632,0
5566,23,29,331,631,0
5567,23,29,350,629,0
5568,23,29,323,634,0
5569,23,29,340,637,0
5570,23,29,357,637,0
5571,23,29,359,628,0
5572,23,29,355,628,0
5573,23,29,300,632,0
5574,23,29,304,626,0
5575,23,29,247,624,0
5576,23,29,186,627,0
5577,23,29,208,630,0
5578,23,29,197,626,0
5579,23,29,214,626,0
5580,23,29,205,632,0
5581,23,29,243,633,0
5582,23,29,275,628,0
5583,23,29,258,626,0
5584,23,29,239,627,0
5585,23,29,223,629,0
5586,23,29,234,630,0
5587,23,29,214,630,0
5588,23,29,217,626,0
5589,23,29,182,624,0
5590,23,29,170,631,0
5591,23,29,199,632,0
5592,23,29,230,631,0
5593,23,29,238,630,0
5594,23,29,238,630,0
5595,23,29,212,631,0
5596,23,29,184,626,0
5597,23,29,195,629,0
5598,23,29,224,633,0
5599,23,29,233,631,0
5600,23,29,243,632,0
5601,23,29,264,628,0
5602,23,29,285,630,0
5603,23,29,312,631,0
5604,23,29,309,632,0
5605,23,29,317,636,0
5606,23,29,337,635,0
5607,23,29,327,635,0
5608,23,29,325,637,0
5609,23,29,271,638,0
5610,23,29,243,627,0
5611,23,29,265,633,0
5612,23,29,300,637,0
5613,23,29,274,639,0
5614,23,29,295,637,0
5615,23,29,319,633,0
5616,23,29,284,628,0
5617,23,29,286,628,0
5618,23,29,289,634,0
5619,23,29,310,635,0
5620,23,29,310,633,0
5621,23,29,303,632,0
5622,23,29,313,630,0
5623,23,29,335,631,0
5624,23,29,325,635,0
5625,23,29,322,637,0
5626,23,29,274,634,0
5627,23,29,284,632,0
5628,23,29,305,633,0
5629,23,29,266,633,0
5630,23,29,269,631,0
5631,23,29,316,632,0
5632,23,29,327,635,0
5633,23,29,341,633,0
5634,23,29,358,630,0
5635,23,29,329,627,0
5636,23,29,333,629,0
5637,23,29,336,631,0
5638,23,29,317,630,0
5639,23,29,345,627,0
5640,23,28,273,631,0
5641,23,28,367,630,0
5642,23,28,303,632,0
5643,23,28,244,634,0
5644,23,29,150,634,0
5645,23,29,156,633,0
5646,23,29,140,628,0
5647,23,29,133,633,0
5648,23,29,137,633,0
5649,23,29,144,635,0
5650,23,29,180,633,0
5651,23,29,174,630,0
5652,23,29,172,630,0
5653,23,29,197,636,0
5654,23,29,174,636,0
5655,23,29,135,633,0
5656,23,29,104,637,0
5657,23,29,97,640,0
5658,23,29,97,641,0
5659,23,29,106,642,0
5660,23,29,94,642,0
5661,23,29,94,644,0
5662,23,29,94,641,0
5663,23,29,92,645,0
5664,23,29,93,639,0
5665,23,29,87,636,0
5666,23,29,79,636,0
5667,23,29,70,636,0
5668,23,29,79,644,0
5669,23,29,87,649,0
5670,23,29,105,645,0
5671,23,29,92,642,0
5672,23,29,102,647,0
5673,23,29,96,646,0
5674,23,29,98,644,0
5675,23,30,95,650,0
5676,23,30,88,653,0
5677,23,30,94,642,0
5678,23,30,94,643,0
5679,23,30,96,655,0
5680,23,30,100,654,0
5681,22,30,107,654,0
5682,22,30,118,657,0
5683,22,30,131,652,0
5684,22,30,132,659,0
5685,22,30,108,657,0
5686,22,30,92,655,0
5687,22,30,96,653,0
5688,22,30,107,656,0
5689,22,30,91,656,0
5690,22,30,92,660,0
5691,22,30,91,657,0
5692,22,30,79,657,0
5693,22,30,85,658,0
5694,22,30,81,660,0
5695,22,30,81,660,0
5696,22,30,81,660,0
5697,22,30,76,662,0
5698,22,30,88,662,0
5699,22,30,110,660,0
5700,22,30,77,654,0
5701,22,30,76,655,0
5702,22,30,80,659,0
5703,22,30,63,659,0
5704,22,30,67,657,0
5705,22,30,70,661,0
5706,22,30,57,663,0
5707,22,30,57,662,0
5708,22,30,57,656,0
5709,22,30,57,656,0
5710,22,30,57,653,0
5711,22,30,74,654,0
5712,22,30,74,660,0
5713,22,30,74,662,0
5714,22,30,73,663,0
5715,22,30,68,662,0
5716,22,30,81,659,0
5717,22,30,86,658,0
5718,22,30,87,661,0
5719,22,30,92,661,0
5720,22,30,77,663,0
5721,22,30,99,662,0
5722,22,30,81,666,0
5723,22,30,83,664,0
5724,22,30,77,662,0
5725,22,30,87,660,0
5726,22,30,87,662,0
5727,22,30,96,658,0
5728,22,30,87,666,0
5729,22,30,87,667,0
5730,22,30,87,669,0
5731,22,30,87,667,0
5732,22,30,89,670,0
5733,22,30,101,665,0
5734,22,30,110,664,0
5735,22,30,98,665,0
5736,22,31,94,668,0
5737,22,31,91,666,0
5738,22,31,121,675,0
5739,22,31,131,678,0
5740,22,30,130,683,0
5741,22,30,103,681,0
5742,22,30,89,687,0
5743,22,31,80,692,0
5744,22,31,81,691,0
5745,22,31,75,682,0
5746,22,31,74,684,0
5747,22,31,80,688,0
5748,22,31,66,683,0
5749,22,31,76,677,0
5750,22,31,60,670,0
5751,22,31,62,677,0
5752,22,31,62,674,0
5753,22,31,59,679,0
5754,22,31,66,678,0
5755,22,31,62,674,0
5756,22,31,64,681,0
5757,22,31,46,681,0
5758,22,31,44,686,0
5759,22,31,42,685,0
5760,22,31,51,683,0
5761,22,31,45,685,0
5762,22,31,55,687,0
5763,22,31,57,679,0
5764,22,31,56,678,0
5765,22,31,41,677,0
5766,22,31,62,664,0
5767,22,31,60,664,0
5768,22,31,82,660,0
5769,22,31,80,660,0
5770,22,31,64,650,0
5771,22,31,86,652,0
5772,22,31,87,653,0
5773,22,31,74,648,0
5774,22,31,73,649,0
5775,22,31,62,653,0
5776,22,31,74,653,0
5777,22,31,57,659,0
5778,22,31,60,661,0
5779,22,31,73,657,0
5780,22,31,80,657,0
5781,22,31,78,660,0
5782,22,31,61,656,0
5783,22,31,71,658,0
5784,22,31,82,654,0
5785,22,31,78,654,0
5786,22,31,63,656,0
5787,22,31,63,654,0
5788,22,31,78,651,0
5789,22,31,70,659,0
5790,22,31,69,655,0
5791,22,31,74,659,0
5792,22,31,64,657,0
5793,22,31,57,657,0
5794,22,31,72,656,0
5795,22,31,70,652,0
5796,22,31,68,653,0
5797,22,31,50,659,0
5798,22,31,50,657,0
5799,22,31,50,656,0
5800,22,31,50,660,0
5801,22,31,57,663,0
5802,22,31,50,659,0
5803,22,31,50,662,0
5804,22,31,50,660,0
5805,22,31,50,656,0
5806,22,31,50,659,0
5807,22,31,50,663,0
5808,22,31,50,659,0
5809,22,31,50,654,0
5810,22,31,50,660,0
5811,22,31,49,655,0
5812,22,31,47,650,0
5813,22,31,62,656,0
5814,22,31,42,660,0
5815,22,31,55,663,0
5816,22,31,41,663,0
5817,22,31,45,666,0
5818,22,31,41,663,0
5819,22,31,46,660,0
5820,22,31,23,661,0
5821,22,31,44,670,0
5822,22,31,19,670,0
5823,22,31,41,660,0
5824,22,31,40,661,0
5825,22,31,25,662,0
5826,22,31,29,664,0
5827,22,32,31,663,0
5828,22,32,48,662,0
5829,22,32,48,658,0
5830,22,32,41,662,0
5831,21,31,48,659,0
5832,21,32,34,658,0
5833,21,32,48,663,0
5834,21,32,48,661,0
5835,21,32,41,658,0
5836,21,32,34,662,0
5837,21,32,48,667,0
5838,21,32,31,669,0
5839,21,32,31,663,0
5840,21,32,22,657,0
5841,21,32,22,662,0
5842,21,32,29,664,0
5843,21,32,31,664,0
5844,21,32,31,662,0
5845,21,32,31,665,0
5846,21,32,31,666,0
5847,21,32,31,666,0
5848,21,32,31,659,0
5849,21,32,31,663,0
5850,21,32,31,662,0
5851,21,32,31,664,0
5852,21,32,31,664,0
5853,21,32,31,664,0
5854,21,32,20,669,0
5855,21,32,27,669,0
5856,21,32,40,670,0
5857,21,32,40,672,0
5858,21,32,35,665,0
5859,21,32,27,662,0
5860,21,32,32,673,0
5861,21,32,24,670,0
5862,21,32,24,671,0
5863,21,32,32,669,0
5864,21,32,27,667,0
5865,21,32,13,666,0
5866,21,32,27,669,0
5867,21,32,31,670,0
5868,21,32,27,671,0
5869,21,32,36,662,0
5870,21,32,40,667,0
5871,21,32,27,663,0
5872,21,32,31,669,0
5873,21,32,27,674,0
5874,21,32,31,674,0
5875,21,32,27,669,0
5876,21,32,31,667,0
5877,21,32,27,676,0
5878,21,32,31,674,0
5879,21,32,27,670,0
5880,21,32,40,664,0
5881,21,32,33,668,0
5882,21,32,27,674,0
5883,21,32,26,681,0
5884,21,32,24,677,0
5885,21,32,24,672,0
5886,21,32,24,678,0
5887,21,32,24,692,0
5888,21,32,24,690,0
5889,21,32,24,685,0
5890,21,32,24,683,0
5891,21,32,24,684,0
5892,21,32,24,685,0
5893,21,32,24,688,0
5894,21,32,24,686,0
5895,21,32,24,685,0
5896,21,32,24,691,0
5897,21,32,6,691,0
5898,21,32,18,689,0
5899,21,32,24,693,0
5900,21,32,24,692,0
5901,21,32,24,689,0
5902,21,32,24,686,0
5903,21,32,24,686,0
5904,21,32,24,685,0
5905,21,32,11,682,0
5906,21,32,6,686,0
5907,21,32,6,682,0
5908,21,32,6,679,0
5909,21,32,6,683,0
5910,21,32,13,687,0
5911,21,32,17,682,0
5912,21,32,21,680,0
5913,21,32,17,680,0
5914,21,32,21,679,0
5915,21,32,11,674,0
5916,21,32,14,679,0
5917,21,32,14,676,0
5918,21,32,14,680,0
5919,21,32,14,683,0
5920,21,32,14,686,0
5921,21,32,14,685,0
5922,21,32,14,669,0
5923,21,32,14,671,0
5924,21,32,14,676,0
5925,21,32,14,681,0
5926,21,32,14,680,0
5927,21,32,14,682,0
5928,21,32,14,670,0
5929,21,32,14,671,0
5930,21,32,14,673,0
5931,21,33,14,677,0
5932,21,32,14,680,0
5933,21,32,14,681,0
5934,21,33,14,681,0
5935,21,33,14,674,0
5936,21,33,14,673,0
5937,21,33,14,672,0
5938,21,33,14,668,0
5939,21,33,14,675,0
5940,21,33,14,671,0
5941,21,33,14,669,0
5942,21,33,14,669,0
5943,21,33,14,668,0
5944,21,33,0,674,0
5945,21,33,7,676,0
5946,21,33,0,677,0
5947,21,33,0,676,0
5948,21,33,0,676,0
5949,21,33,0,676,0
5950,21,33,0,681,0
5951,21,33,0,679,0
5952,21,33,0,680,0
5953,21,33,0,679,0
5954,21,33,0,671,0
5955,21,33,0,668,0
5956,21,33,0,670,0
5957,21,33,0,674,0
5958,21,33,0,676,0
5959,21,33,0,676,0
5960,21,33,0,674,0
5961,21,33,0,673,0
5962,21,33,0,668,0
5963,21,33,0,668,0
5964,21,33,0,680,0
5965,21,33,0,675,0
5966,21,33,0,672,0
5967,21,33,0,669,0
5968,21,33,0,671,0
5969,21,33,0,679,0
5970,21,33,0,676,0
5971,21,33,0,679,0
5972,21,33,0,681,0
5973,21,33,0,685,0
5974,21,33,0,680,0
5975,21,33,0,672,0
5976,21,33,0,671,0
5977,21,33,0,674,0
5978,21,33,0,676,0
5979,21,33,0,675,0
5980,21,33,0,678,0
5981,21,33,0,677,0
5982,21,33,0,671,0
5983,21,33,0,669,0
5984,21,33,0,667,0
5985,21,33,0,674,0
5986,21,33,0,675,0
5987,21,33,0,674,0
5988,21,33,0,675,0
5989,21,33,0,675,0
5990,21,33,0,668,0
5991,21,33,0,657,0
5992,21,33,0,652,0
5993,21,33,0,652,0
5994,21,33,0,653,0
5995,21,33,0,654,0
5996,21,33,0,648,0
5997,21,33,0,647,0
5998,21,33,0,653,0
5999,21,33,0,650,0
6000,21,33,0,646,0
6001,21,33,0,647,0
6002,21,33,0,646,0
6003,21,33,0,649,0
6004,21,33,0,647,0
6005,20,33,0,647,0
6006,21,33,0,651,0
6007,21,33,0,654,0
6008,21,33,0,653,0
6009,21,33,0,651,0
6010,20,33,0,661,0
6011,20,33,0,661,0
6012,20,33,0,666,0
6013,20,33,0,660,0
6014,20,33,0,657,0
6015,20,33,0,644,0
6016,20,33,0,645,0
6017,20,33,0,650,0
6018,20,33,0,653,0
6019,20,33,0,648,0
6020,20,33,0,651,0
6021,20,33,0,653,0
6022,20,33,0,651,0
6023,20,33,0,663,0
6024,20,33,0,662,0
6025,20,33,0,661,0
6026,20,33,0,660,0
6027,20,33,0,662,0
6028,20,33,0,663,0
6029,20,33,0,662,0
6030,20,33,0,653,0
6031,20,33,0,646,0
6032,20,33,0,647,0
6033,20,33,0,657,0
6034,20,33,0,660,0
6035,20,33,0,659,0
6036,20,33,0,655,0
6037,20,33,0,652,0
6038,20,33,0,656,0
6039,20,33,0,659,0
6040,20,33,0,660,0
6041,20,33,0,664,0
6042,20,33,0,664,0
6043,20,33,0,666,0
6044,21,33,0,661,0
6045,20,33,0,661,0
6046,20,33,0,662,0
6047,20,33,0,663,0
6048,20,33,0,665,0
6049,21,33,0,669,0
6050,21,33,0,668,0
6051,20,33,0,669,0
6052,20,33,0,668,0
6053,20,33,0,664,0
6054,20,33,0,665,0
6055,20,33,0,658,0
6056,20,33,0,664,0
6057,20,33,0,668,0
6058,20,33,0,672,0
6059,20,33,0,675,0
6060,20,33,0,675,0
6061,20,33,0,671,0
6062,20,33,0,670,0
6063,20,33,0,672,0
6064,21,33,0,670,0
6065,20,33,0,679,0
6066,20,33,0,679,0
6067,20,33,0,676,0
6068,20,33,0,677,0
6069,20,33,0,676,0
6070,20,33,0,676,0
6071,20,33,0,674,0
6072,20,33,0,675,0
6073,21,33,0,676,0
6074,21,33,0,676,0
6075,20,33,0,676,0
6076,21,33,0,676,0
6077,20,33,0,681,0
6078,21,33,0,675,0
6079,20,32,0,677,0
6080,20,32,0,678,0
6081,20,33,0,672,0
6082,20,33,0,673,0
6083,20,32,0,671,0
6084,20,32,0,675,0
6085,20,32,0,679,0
6086,20,32,0,674,0
6087,20,32,0,676,0
6088,21,32,0,679,0
6089,20,32,0,685,0
6090,20,32,0,685,0
6091,20,32,0,686,0
6092,20,32,0,679,0
6093,20,32,0,677,0
6094,20,32,0,684,0
6095,20,32,0,679,0
6096,20,32,0,680,0
6097,20,32,0,675,0
6098,20,32,0,676,0
6099,21,32,0,682,0
6100,20,32,0,680,0
6101,20,32,0,681,0
6102,20,32,0,683,0
6103,20,32,0,684,0
6104,20,32,0,684,0
6105,20,32,0,680,0
6106,20,32,0,680,0
6107,20,32,0,686,0
6108,20,32,0,682,0
6109,20,32,0,691,0
6110,20,32,0,689,0
6111,20,32,0,690,0
6112,20,32,0,684,0
6113,20,32,0,688,0
6114,20,32,0,691,0
6115,20,32,0,691,0
6116,20,32,0,698,0
6117,20,32,0,694,0
6118,20,32,0,695,0
6119,20,32,0,689,0
6120,20,32,0,686,0
6121,20,32,0,686,0
6122,20,32,0,688,0
6123,20,32,0,692,0
6124,20,32,0,684,0
6125,20,32,0,690,0
6126,20,32,0,691,0
6127,20,32,0,692,0
6128,20,32,0,691,0
6129,20,32,0,696,0
6130,20,32,0,696,0
6131,20,32,0,699,0
6132,20,32,0,698,0
6133,20,32,0,694,0
6134,20,32,0,695,0
6135,20,32,0,696,0
6136,20,32,0,692,0
6137,20,32,0,694,0
6138,20,32,0,693,0
6139,20,32,0,695,0
6140,20,32,0,694,0
6141,20,32,0,700,0
6142,20,32,0,694,0
6143,20,32,0,701,0
6144,20,32,0,705,0
6145,20,32,0,705,0
6146,20,32,0,700,0
6147,20,32,0,700,0
6148,20,32,0,707,0
6149,20,32,0,703,0
6150,20,32,0,697,0
6151,20,32,0,699,0
6152,20,32,0,699,0
6153,20,32,0,700,0
6154,20,32,0,695,0
6155,20,32,0,701,0
6156,20,32,0,699,0
6157,20,32,0,699,0
6158,20,32,0,699,0
6159,20,32,0,702,0
6160,20,32,0,703,0
6161,20,32,0,700,0
6162,20,32,0,701,0
6163,20,32,0,709,0
6164,20,32,0,706,0
6165,20,32,0,709,0
6166,20,32,0,707,0
6167,20,32,0,707,0
6168,20,32,0,701,0
6169,20,32,0,712,0
6170,20,32,0,710,0
6171,20,32,0,705,0
6172,20,32,0,710,0
6173,20,32,0,704,0
6174,20,32,0,709,0
6175,20,32,0,711,0
6176,20,32,0,709,0
6177,20,32,0,708,0
6178,20,32,0,708,0
6179,20,32,0,706,0
6180,20,32,0,709,0
6181,20,32,0,707,0
6182,20,32,0,706,0
6183,20,31,0,713,0
6184,20,31,0,708,0
6185,20,31,0,711,0
6186,20,31,0,712,0
6187,20,31,0,717,0
6188,20,31,0,714,0
6189,20,31,0,713,0
6190,20,31,0,714,0
6191,20,31,0,716,0
6192,20,31,0,713,0
6193,20,31,0,714,0
6194,20,31,0,714,0
6195,20,31,0,719,0
6196,20,31,0,720,0
6197,20,31,0,720,0
6198,20,31,0,716,0
6199,20,31,0,715,0
6200,20,31,0,717,0
6201,20,31,0,720,0
6202,20,31,0,721,0
6203,20,31,0,722,0
6204,20,31,0,721,0
6205,20,31,0,716,0
6206,20,31,0,718,0
6207,20,31,0,718,0
6208,20,31,0,722,0
6209,20,31,0,723,0
6210,20,31,0,723,0
6211,20,31,0,721,0
6212,20,31,0,721,0
6213,20,31,0,722,0
6214,20,31,0,721,0
6215,20,31,0,724,0
6216,20,31,0,715,0
6217,20,31,0,718,0
6218,20,31,0,715,0
6219,20,31,0,712,0
6220,20,31,0,718,0
6221,20,31,0,719,0
6222,20,31,0,719,0
6223,20,31,0,716,0
6224,20,31,0,718,0
6225,20,31,0,728,0
6226,20,31,0,728,0
6227,20,31,0,728,0
6228,20,31,0,727,0
6229,20,31,0,723,0
6230,20,31,0,725,0
6231,20,31,0,717,0
6232,20,31,0,713,0
6233,20,31,0,710,0
6234,20,31,0,715,0
6235,20,31,0,718,0
6236,20,31,0,721,0
6237,20,31,0,715,0
6238,20,31,0,716,0
6239,20,31,0,715,0
6240,20,31,0,713,0
6241,20,31,0,713,0
6242,20,31,0,715,0
6243,20,31,0,716,0
6244,20,31,0,724,0
6245,20,31,0,723,0
6246,20,31,0,721,0
6247,20,31,0,721,0
6248,20,31,0,721,0
6249,20,31,0,718,0
6250,20,31,0,717,0
6251,20,31,0,725,0
6252,20,30,0,725,0
6253,20,30,0,728,0
6254,20,30,0,728,0
6255,20,31,0,735,0
6256,20,30,0,727,0
6257,20,30,0,730,0
6258,20,30,0,731,0
6259,20,30,0,727,0
6260,20,30,0,726,0
6261,20,30,0,731,0
6262,20,30,0,728,0
6263,20,30,0,728,0
6264,20,30,0,730,0
6265,20,30,0,731,0
6266,20,30,0,730,0
6267,20,30,0,731,0
6268,20,30,0,731,0
6269,20,30,0,731,0
6270,20,30,0,734,0
6271,20,30,0,733,0
6272,20,30,0,734,0
6273,20,30,0,732,0
6274,20,30,0,731,0
6275,20,30,0,728,0
6276,20,30,0,735,0
6277,20,30,0,732,0
6278,20,30,0,731,0
6279,20,30,0,725,0
6280,20,30,0,724,0
6281,20,30,0,733,0
6282,20,30,0,732,0
6283,20,30,0,721,0
6284,20,30,0,724,0
6285,20,30,0,730,0
6286,20,30,0,728,0
6287,20,30,0,728,0
6288,20,30,0,733,0
6289,20,30,0,730,0
6290,20,30,0,731,0
6291,20,30,0,733,0
6292,20,30,0,733,0
6293,20,30,0,731,0
6294,20,30,0,733,0
6295,20,30,0,731,0
6296,20,30,0,734,0
6297,20,30,0,733,0
6298,20,30,0,733,0
6299,20,30,0,729,0
6300,20,30,0,727,0
6301,20,30,0,730,0
6302,20,30,0,723,0
6303,20,30,0,723,0
6304,20,30,0,727,0
6305,20,30,0,728,0
